classifier_name,full_dataset_name,f1,accuracy
ocsvm,ArrowHead,0.38173653747424235,0.7142857142857143
ocsvm,Beef,0.4063550484603116,0.6466666666666667
ocsvm,BeetleFly,0.0,0.5
ocsvm,BirdChicken,0.35757575757575755,0.6000000000000001
ocsvm,CBF,0.0525656484458735,0.6744444444444445
ocsvm,Car,0.33879731379731376,0.6708333333333334
ocsvm,ChlorineConcentration,0.3721470605729962,0.4927951388888889
ocsvm,CinCECGTorso,0.13967944704660157,0.7692028985507247
ocsvm,Coffee,0.6102941176470588,0.7321428571428572
ocsvm,Computers,0.4239557739557739,0.526
ocsvm,CricketX,0.1714133408964329,0.9042735042735043
ocsvm,CricketY,0.26764050123815675,0.8927350427350428
ocsvm,CricketZ,0.1818369962536324,0.9036324786324786
ocsvm,DiatomSizeReduction,0.4152872679478895,0.8374183006535948
ocsvm,DistalPhalanxOutlineAgeGroup,0.409408486487594,0.7122302158273381
ocsvm,DistalPhalanxOutlineCorrect,0.46353988360150633,0.5289855072463768
ocsvm,DistalPhalanxTW,0.3558712322457514,0.7410071942446043
ocsvm,ECG200,0.4838345864661654,0.635
ocsvm,ECG5000,0.3281634770988336,0.8652000000000001
ocsvm,ECGFiveDays,0.5795129234888271,0.697444831591173
ocsvm,Earthquakes,0.0,0.5
ocsvm,ElectricDevices,0.24359653851899665,0.7429831224410396
ocsvm,FaceAll,0.41392675826314207,0.9359256128486898
ocsvm,FaceFour,0.18330308529945552,0.7727272727272727
ocsvm,FacesUCR,0.2990560062155268,0.9428222996515679
ocsvm,FiftyWords,0.21696201449278274,0.9836923076923076
ocsvm,Fish,0.4301843538336324,0.7665306122448979
ocsvm,FordA,0.49800263758050667,0.5564393939393939
ocsvm,FordB,0.597977971395693,0.5358024691358025
ocsvm,GunPoint,0.44930384930384926,0.48666666666666664
ocsvm,Ham,0.42389626427909843,0.5571428571428572
ocsvm,HandOutlines,0.5616300980486091,0.5243243243243243
ocsvm,Haptics,0.35386183980545594,0.6409090909090909
ocsvm,Herring,0.4416901408450704,0.4921875
ocsvm,InlineSkate,0.22950331050966738,0.7212987012987012
ocsvm,InsectWingbeatSound,0.4461417205753327,0.9128558310376493
ocsvm,ItalyPowerDemand,0.6831651964689658,0.76044703595724
ocsvm,LargeKitchenAppliances,0.10565977232643897,0.6657777777777777
ocsvm,Lightning2,0.32703488372093015,0.5
ocsvm,Lightning7,0.11963406052076002,0.8688845401174168
ocsvm,Mallat,0.3695833039755259,0.9045842217484008
ocsvm,Meat,0.6587962962962962,0.8388888888888889
ocsvm,MedicalImages,0.3985449820233461,0.8801315789473685
ocsvm,MiddlePhalanxOutlineAgeGroup,0.3516733008993071,0.670995670995671
ocsvm,MiddlePhalanxOutlineCorrect,0.4162100423612416,0.4639175257731959
ocsvm,MiddlePhalanxTW,0.28211381118291967,0.6590909090909091
ocsvm,MoteStrain,0.4407961829030539,0.6421725239616614
ocsvm,NonInvasiveFetalECGThorax1,0.5506665484670477,0.9781655155700958
ocsvm,NonInvasiveFetalECGThorax2,0.5627612153905792,0.9819096086271658
ocsvm,OSULeaf,0.296423736588266,0.8319559228650139
ocsvm,OliveOil,0.3193438914027149,0.725
ocsvm,PhalangesOutlinesCorrect,0.5150510555413461,0.5227272727272727
ocsvm,Phoneme,0.0,0.9743589743589743
ocsvm,Plane,0.6583939869654155,0.927891156462585
ocsvm,ProximalPhalanxOutlineAgeGroup,0.5667157321914448,0.791869918699187
ocsvm,ProximalPhalanxOutlineCorrect,0.5761655514785236,0.6013745704467355
ocsvm,ProximalPhalanxTW,0.3756503252437364,0.756910569105691
ocsvm,RefrigerationDevices,0.010498687664041967,0.664
ocsvm,ScreenType,0.35057815989774754,0.5377777777777778
ocsvm,ShapeletSim,0.0,0.5
ocsvm,ShapesAll,0.3961663055089249,0.9789444444444444
ocsvm,SmallKitchenAppliances,0.005291005291005266,0.6675555555555555
ocsvm,SonyAIBORobotSurface1,0.4313647033717456,0.6256239600665557
ocsvm,SonyAIBORobotSurface2,0.2119480519480519,0.5692549842602308
ocsvm,StarLightCurves,0.5772013828701903,0.7753763963088879
ocsvm,Strawberry,0.5467568837883358,0.5662162162162162
ocsvm,SwedishLeaf,0.41257172177168805,0.8280533333333333
ocsvm,Symbols,0.18293649362570266,0.8492462311557789
ocsvm,SyntheticControl,0.3831578792647021,0.8533333333333334
ocsvm,ToeSegmentation1,0.01743877473652285,0.5043859649122807
ocsvm,ToeSegmentation2,0.0275229357798165,0.5115384615384615
ocsvm,Trace,0.46319134701159675,0.7374999999999999
ocsvm,TwoLeadECG,0.5408047384524544,0.5526777875329236
ocsvm,TwoPatterns,0.4253481799308857,0.7991874999999999
ocsvm,UWaveGestureLibraryAll,0.6000338006116397,0.9275195421552205
ocsvm,UWaveGestureLibraryX,0.4998556673524504,0.8394053601340034
ocsvm,UWaveGestureLibraryY,0.5096175111894997,0.8858179787828029
ocsvm,UWaveGestureLibraryZ,0.47210605110853143,0.8256560580681184
ocsvm,Wafer,0.6243270138913182,0.7247728747566515
ocsvm,Wine,0.5293778801843317,0.4814814814814814
ocsvm,WordSynonyms,0.17313443495016703,0.9650783699059561
ocsvm,Worms,0.14576441102756893,0.8
ocsvm,WormsTwoClass,0.12631578947368416,0.5064935064935064
ocsvm,Yoga,0.500147024229593,0.5396666666666667
