dataset,model,label,accuracy,f1,recall,precision
CricketX,chrono_gam,11.0,0.06666666666666667,0.05943894426866564,0.33589743589743587,0.03333333333333333
CricketX,chrono_gam,12.0,0.08461538461538462,0.07434760858909467,0.3769230769230769,0.04230769230769231
CricketY,chrono_gam,1.0,0.09487179487179487,0.0823240983302903,0.41794871794871796,0.047435897435897434
CricketY,chrono_gam,2.0,0.07948717948717948,0.06951073006800562,0.3487179487179487,0.03974358974358974
CricketY,chrono_gam,3.0,0.07435897435897436,0.06594021504238223,0.36923076923076925,0.03717948717948718
CricketY,chrono_gam,4.0,0.08974358974358974,0.07986003218201362,0.43846153846153846,0.04487179487179487
CricketY,chrono_gam,5.0,0.07435897435897436,0.0656720735977702,0.3487179487179487,0.03717948717948718
CricketY,chrono_gam,6.0,0.08461538461538462,0.07524895698270313,0.41025641025641024,0.04230769230769231
CricketY,chrono_gam,7.0,0.08461538461538462,0.07505702415919137,0.41025641025641024,0.04230769230769231
CricketY,chrono_gam,8.0,0.08205128205128205,0.07237560971307103,0.36923076923076925,0.041025641025641026
CricketY,chrono_gam,9.0,0.08717948717948718,0.07720215571608761,0.41025641025641024,0.04358974358974359
CricketY,chrono_gam,10.0,0.08461538461538462,0.07358268723593801,0.3564102564102564,0.04230769230769231
CricketY,chrono_gam,11.0,0.08461538461538462,0.07472300661155153,0.3564102564102564,0.04230769230769231
CricketY,chrono_gam,12.0,0.07948717948717948,0.07087401762324365,0.36923076923076925,0.03974358974358974
CricketZ,chrono_gam,1.0,0.08461538461538462,0.074765344734385,0.3769230769230769,0.04230769230769231
CricketZ,chrono_gam,2.0,0.09743589743589744,0.0850169667507129,0.4307692307692308,0.04871794871794872
CricketZ,chrono_gam,3.0,0.10256410256410256,0.08931756238257788,0.41794871794871796,0.05128205128205128
CricketZ,chrono_gam,4.0,0.08461538461538462,0.0746157500337067,0.3974358974358974,0.04230769230769231
CricketZ,chrono_gam,5.0,0.09230769230769231,0.08027872597532042,0.36923076923076925,0.046153846153846156
CricketZ,chrono_gam,6.0,0.07435897435897436,0.06658375450945112,0.36923076923076925,0.03717948717948718
CricketZ,chrono_gam,7.0,0.06153846153846154,0.0550536723911337,0.3076923076923077,0.03076923076923077
CricketZ,chrono_gam,8.0,0.07179487179487179,0.06471709691523934,0.3769230769230769,0.035897435897435895
CricketZ,chrono_gam,9.0,0.08717948717948718,0.07820884539150795,0.45897435897435895,0.04358974358974359
CricketZ,chrono_gam,10.0,0.08717948717948718,0.07789836582406244,0.41794871794871796,0.04358974358974359
CricketZ,chrono_gam,11.0,0.08205128205128205,0.0716558616249019,0.3487179487179487,0.041025641025641026
CricketZ,chrono_gam,12.0,0.07435897435897436,0.06643415980877282,0.38974358974358975,0.03717948717948718
DiatomSizeReduction,chrono_gam,1.0,0.10784313725490197,0.09585157305669662,0.49673202614379086,0.05392156862745098
DiatomSizeReduction,chrono_gam,2.0,0.3006535947712418,0.22851493092440728,0.5,0.1503267973856209
DiatomSizeReduction,chrono_gam,3.0,0.30718954248366015,0.2295613006700188,0.5,0.15359477124183007
DiatomSizeReduction,chrono_gam,4.0,0.28431372549019607,0.21422380366782143,0.49673202614379086,0.14215686274509803
DistalPhalanxOutlineAgeGroup,chrono_gam,1.0,0.1079136690647482,0.08793730565786605,0.28776978417266186,0.0539568345323741
DistalPhalanxOutlineAgeGroup,chrono_gam,2.0,0.4244604316546763,0.2681452626776368,0.4028776978417266,0.21223021582733814
DistalPhalanxOutlineAgeGroup,chrono_gam,3.0,0.4676258992805755,0.38895926241957884,0.5971223021582733,0.33093525179856115
DistalPhalanxOutlineCorrect,chrono_gam,0.0,0.4166666666666667,0.2892929977637967,0.5,0.20833333333333334
