dataset,model,label,accuracy,f1,recall,precision
FacesUCR,isolation-forest,5.0,0.9190243902439025,0.5310734463276837,0.48704663212435234,0.5838509316770186
FacesUCR,isolation-forest,6.0,0.7580487804878049,0.24159021406727826,0.16458333333333333,0.4540229885057471
FacesUCR,isolation-forest,7.0,0.8512195121951219,0.13597733711048157,0.11009174311926606,0.17777777777777778
FacesUCR,isolation-forest,8.0,0.7365853658536585,0.42307692307692313,0.28695652173913044,0.8048780487804879
FacesUCR,isolation-forest,9.0,0.9317073170731708,0.5035460992907801,0.461038961038961,0.5546875
FacesUCR,isolation-forest,10.0,0.9126829268292683,0.4492307692307692,0.3686868686868687,0.5748031496062992
FacesUCR,isolation-forest,11.0,0.02926829268292683,0.04234841193455246,0.021632251720747297,1.0
FacesUCR,isolation-forest,12.0,0.8936585365853659,0.28289473684210525,0.20574162679425836,0.45263157894736844
FacesUCR,isolation-forest,13.0,0.8892682926829268,0.6320907617504051,0.6037151702786377,0.6632653061224489
FacesUCR,isolation-forest,14.0,0.15853658536585366,0.06706327744726878,0.034772854739203586,0.9393939393939394
FiftyWords,isolation-forest,1.0,0.9208791208791208,0.7230769230769231,0.6438356164383562,0.8245614035087719
FiftyWords,isolation-forest,2.0,0.978021978021978,0.8809523809523809,0.8809523809523809,0.8809523809523809
FiftyWords,isolation-forest,3.0,0.7824175824175824,0.3076923076923077,0.19130434782608696,0.7857142857142857
FiftyWords,isolation-forest,4.0,0.8791208791208791,0.42105263157894735,0.32786885245901637,0.5882352941176471
FiftyWords,isolation-forest,5.0,0.9758241758241758,0.7555555555555556,0.85,0.68
FiftyWords,isolation-forest,6.0,0.9736263736263736,0.6,0.8181818181818182,0.47368421052631576
FiftyWords,isolation-forest,7.0,0.9868131868131869,0.7857142857142857,0.9166666666666666,0.6875
FiftyWords,isolation-forest,8.0,0.9868131868131869,0.7692307692307693,0.7692307692307693,0.7692307692307693
FiftyWords,isolation-forest,9.0,0.9868131868131869,0.7500000000000001,0.8181818181818182,0.6923076923076923
FiftyWords,isolation-forest,10.0,0.9538461538461539,0.46153846153846156,0.3333333333333333,0.75
FiftyWords,isolation-forest,11.0,0.9648351648351648,0.4666666666666666,0.3888888888888889,0.5833333333333334
FiftyWords,isolation-forest,12.0,0.4725274725274725,0.0625,0.032388663967611336,0.8888888888888888
FiftyWords,isolation-forest,13.0,0.8373626373626374,0.11904761904761903,0.06493506493506493,0.7142857142857143
FiftyWords,isolation-forest,14.0,0.9802197802197802,0.4,0.6,0.3
FiftyWords,isolation-forest,15.0,0.9978021978021978,0.9411764705882353,1.0,0.8888888888888888
FiftyWords,isolation-forest,16.0,0.7252747252747253,0.08759124087591241,0.046511627906976744,0.75
FiftyWords,isolation-forest,17.0,0.9846153846153847,0.0,0.0,0.0
FiftyWords,isolation-forest,18.0,0.6967032967032967,0.0547945205479452,0.028368794326241134,0.8
FiftyWords,isolation-forest,19.0,0.967032967032967,0.2857142857142857,0.17647058823529413,0.75
FiftyWords,isolation-forest,20.0,0.9934065934065934,0.6666666666666666,1.0,0.5
FiftyWords,isolation-forest,21.0,0.8857142857142857,0.07142857142857142,0.0392156862745098,0.4
FiftyWords,isolation-forest,22.0,0.5230769230769231,0.026905829596412554,0.013824884792626729,0.5
FiftyWords,isolation-forest,23.0,0.8989010989010989,0.08,0.043478260869565216,0.5
FiftyWords,isolation-forest,24.0,0.2549450549450549,0.03418803418803419,0.017391304347826087,1.0
FiftyWords,isolation-forest,25.0,0.017582417582417582,0.03455723542116631,0.017582417582417582,1.0
FiftyWords,isolation-forest,26.0,0.8571428571428571,0.08450704225352113,0.04477611940298507,0.75
FiftyWords,isolation-forest,27.0,0.02197802197802198,0.026258205689277902,0.013303769401330377,1.0
FiftyWords,isolation-forest,28.0,0.967032967032967,0.11764705882352941,0.07142857142857142,0.3333333333333333
FiftyWords,isolation-forest,29.0,0.01098901098901099,0.02173913043478261,0.01098901098901099,1.0
FiftyWords,isolation-forest,30.0,0.5626373626373626,0.019704433497536946,0.01,0.6666666666666666
FiftyWords,isolation-forest,31.0,0.013186813186813187,0.026030368763557486,0.013186813186813187,1.0
FiftyWords,isolation-forest,32.0,0.7186813186813187,0.030303030303030307,0.015384615384615385,1.0
FiftyWords,isolation-forest,33.0,0.7208791208791209,0.030534351145038167,0.015625,0.6666666666666666
FiftyWords,isolation-forest,34.0,0.01098901098901099,0.02173913043478261,0.01098901098901099,1.0
FiftyWords,isolation-forest,35.0,0.9736263736263736,0.0,0.0,0.0
FiftyWords,isolation-forest,36.0,0.9604395604395605,0.18181818181818182,0.1,1.0
FiftyWords,isolation-forest,37.0,0.6527472527472528,0.03658536585365854,0.018633540372670808,1.0
FiftyWords,isolation-forest,38.0,0.2879120879120879,0.024096385542168676,0.012195121951219513,1.0
FiftyWords,isolation-forest,39.0,0.17362637362637362,0.020833333333333332,0.010526315789473684,1.0
FiftyWords,isolation-forest,40.0,0.35384615384615387,0.020000000000000004,0.010135135135135136,0.75
